2e-09, 0
4e-09, 0
6e-09, 0
8e-09, 0
1e-08, 0
1.2e-08, 0
1.4e-08, 0
1.6e-08, 0
1.8e-08, 0
2e-08, 0
2.2e-08, 0
2.4e-08, 0
2.6e-08, 0
2.8e-08, 0
3e-08, 0
3.2e-08, 0
3.4e-08, 0
3.6e-08, 0
3.8e-08, 0
4e-08, 0
4.2e-08, 0
4.4e-08, 0
4.6e-08, 0
4.8e-08, 0
5e-08, 0
5.2e-08, 0
5.4e-08, 0
5.6e-08, 0
5.8e-08, 0
6e-08, 1.19209e-07
6.2e-08, 1.19209e-07
6.4e-08, 1.19209e-07
6.6e-08, 1.19209e-07
6.8e-08, 1.19209e-07
7e-08, 1.19209e-07
7.2e-08, 1.19209e-07
7.4e-08, 1.19209e-07
7.6e-08, 1.19209e-07
7.8e-08, 1.19209e-07
8e-08, 1.19209e-07
8.2e-08, 1.19209e-07
8.4e-08, 1.19209e-07
8.6e-08, 1.19209e-07
8.8e-08, 1.19209e-07
9e-08, 1.19209e-07
9.2e-08, 1.19209e-07
9.4e-08, 1.19209e-07
9.6e-08, 1.19209e-07
9.8e-08, 1.19209e-07
1e-07, 1.19209e-07
1.02e-07, 1.19209e-07
1.04e-07, 1.19209e-07
1.06e-07, 1.19209e-07
1.08e-07, 1.19209e-07
1.1e-07, 1.19209e-07
1.12e-07, 1.19209e-07
1.14e-07, 1.19209e-07
1.16e-07, 1.19209e-07
1.18e-07, 1.19209e-07
1.2e-07, 1.19209e-07
1.22e-07, 1.19209e-07
1.24e-07, 1.19209e-07
1.26e-07, 1.19209e-07
1.28e-07, 1.19209e-07
1.3e-07, 1.19209e-07
1.32e-07, 1.19209e-07
1.34e-07, 1.19209e-07
1.36e-07, 1.19209e-07
1.38e-07, 1.19209e-07
1.4e-07, 1.19209e-07
1.42e-07, 1.19209e-07
1.44e-07, 1.19209e-07
1.46e-07, 1.19209e-07
1.48e-07, 1.19209e-07
1.5e-07, 1.19209e-07
1.52e-07, 1.19209e-07
1.54e-07, 1.19209e-07
1.56e-07, 1.19209e-07
1.58e-07, 1.19209e-07
1.6e-07, 1.19209e-07
1.62e-07, 1.19209e-07
1.64e-07, 1.19209e-07
1.66e-07, 1.19209e-07
1.68e-07, 1.19209e-07
1.7e-07, 1.19209e-07
1.72e-07, 1.19209e-07
1.74e-07, 1.19209e-07
1.76e-07, 1.19209e-07
1.78e-07, 1.19209e-07
1.8e-07, 1.78814e-07
1.82e-07, 1.78814e-07
1.84e-07, 1.78814e-07
1.86e-07, 1.78814e-07
1.88e-07, 1.78814e-07
1.9e-07, 1.78814e-07
1.92e-07, 1.78814e-07
1.94e-07, 1.78814e-07
1.96e-07, 1.78814e-07
1.98e-07, 1.78814e-07
2e-07, 1.78814e-07
